year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,cum_rain_prior_24_wks_shift_0,cum_rain_prior_24_wks_shift_1,cum_rain_prior_24_wks_shift_2,cum_rain_prior_24_wks_shift_3,cum_rain_prior_24_wks_shift_4,cum_rain_prior_24_wks_shift_5,cum_rain_prior_24_wks_shift_6,cum_rain_prior_24_wks_shift_7,cum_rain_prior_24_wks_shift_8,cum_rain_prior_24_wks_shift_9,cum_rain_prior_24_wks_shift_10,cum_rain_prior_24_wks_shift_11,cum_rain_prior_24_wks_shift_12,cum_rain_prior_24_wks_shift_13,cum_rain_prior_24_wks_shift_14,cum_rain_prior_24_wks_shift_15,cum_rain_prior_24_wks_shift_16,cum_rain_prior_24_wks_shift_17,cum_rain_prior_24_wks_shift_18,cum_rain_prior_24_wks_shift_19,cum_rain_prior_24_wks_shift_20,cum_rain_prior_24_wks_shift_21,cum_rain_prior_24_wks_shift_22,cum_rain_prior_24_wks_shift_23,cum_rain_prior_24_wks_shift_24,cum_rain_prior_24_wks_shift_25,cum_rain_prior_24_wks_shift_26,cum_rain_prior_24_wks_shift_27,cum_rain_prior_24_wks_shift_28,cum_rain_prior_24_wks_shift_29,cum_rain_prior_24_wks_shift_30,cum_rain_prior_24_wks_shift_31,cum_rain_prior_24_wks_shift_32,cum_rain_prior_24_wks_shift_33,cum_rain_prior_24_wks_shift_34,cum_rain_prior_24_wks_shift_35,cum_rain_prior_24_wks_shift_36,cum_rain_prior_24_wks_shift_37,cum_rain_prior_24_wks_shift_38,cum_rain_prior_24_wks_shift_39,cum_rain_prior_24_wks_shift_40,cum_rain_prior_24_wks_shift_41,cum_rain_prior_24_wks_shift_42,cum_rain_prior_24_wks_shift_43,cum_rain_prior_24_wks_shift_44,cum_rain_prior_24_wks_shift_45
1992,2,28,32.8,24.4,786.0100000000001,32.20454545454545,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997,845.9399999999998,778.39,761.78,728.22,662.32
1992,2,29,31.7,23.9,880.1500000000002,32.18181818181818,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997,845.9399999999998,778.39,761.78,728.22
1992,2,30,31.7,23.3,913.66,32.081818181818186,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997,845.9399999999998,778.39,761.78
1992,2,31,32.2,22.8,944.78,32.20909090909092,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997,845.9399999999998,778.39
1992,2,32,31.7,23.3,1004.0,32.23636363636364,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997,845.9399999999998
1992,2,33,31.7,22.8,1069.5500000000004,32.23636363636364,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997,833.0499999999997
1992,2,34,33.9,24.4,1137.7700000000002,32.36363636363637,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997,832.4299999999997
1992,2,35,32.2,23.9,1142.2500000000002,32.36363636363637,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997,835.7199999999997
1992,2,36,34.4,24.4,1203.8000000000004,32.513636363636365,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03,850.5799999999997
1992,2,37,32.2,23.9,1225.14,32.48636363636364,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997,919.03
1992,2,38,32.8,23.9,1144.19,32.53636363636364,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15,910.7899999999997
1992,2,39,32.8,23.3,1196.53,32.58636363636364,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997,934.15
1992,2,40,33.3,23.3,1211.12,32.559090909090905,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997,926.0699999999997
1992,2,41,35.0,23.9,1198.06,32.60909090909091,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997,955.3199999999997
1992,2,42,33.3,25.0,1217.01,32.709090909090904,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997,911.0699999999997
1992,2,43,32.8,23.9,1215.27,32.709090909090904,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997,837.3099999999997
1992,2,44,33.3,23.9,1292.91,32.78181818181817,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997,810.6099999999997
1992,2,45,33.3,22.2,1285.06,32.854545454545445,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997,804.4799999999997
1992,2,46,31.7,22.8,1138.87,32.80454545454545,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997,875.2349999999997
1992,2,47,31.1,22.2,1140.07,32.72727272727272,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997,1019.5049999999997
1992,2,48,32.8,23.3,1144.28,32.72727272727272,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997,974.2149999999997
1992,2,49,31.1,22.2,1145.94,32.627272727272725,1145.94,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997,960.9249999999997
1992,2,50,31.1,22.2,1179.26,32.550000000000004,1179.26,1145.94,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997,960.9249999999997
1992,2,51,32.2,21.7,1168.52,32.57272727272727,1168.52,1179.26,1145.94,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997,909.0449999999997
1992,2,52,29.4,21.7,1166.66,32.46818181818182,1166.66,1168.52,1179.26,1145.94,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997,853.8449999999997
1993,2,53,30.0,21.7,1095.915,32.36818181818182,1095.915,1166.66,1168.52,1179.26,1145.94,1144.28,1140.07,1138.87,1285.06,1292.91,1215.27,1217.01,1198.06,1211.12,1196.53,1144.19,1225.14,1203.8000000000004,1142.2500000000002,1137.7700000000002,1069.5500000000004,1004.0,944.78,913.66,880.1500000000002,786.0100000000001,784.1500000000002,776.5300000000002,924.42,972.775,929.565,887.3249999999998,701.0749999999998,629.2249999999998,661.6249999999999,647.7049999999998,726.435,733.1949999999998,722.6949999999998,729.7249999999998,610.7449999999999,642.8449999999998,674.5249999999999,724.8549999999997,754.3849999999996,787.9449999999997
