,year,yearcount,weekofyear,station_max_temp_c,station_min_temp_c,cum_rain_prior_24_wks,avg_max_temp_prior_22_wks,year_shift_0,yearcount_shift_0,weekofyear_shift_0,station_max_temp_c_shift_0,station_min_temp_c_shift_0,cum_rain_prior_24_wks_shift_0,avg_max_temp_prior_22_wks_shift_0,year_shift_1,yearcount_shift_1,weekofyear_shift_1,station_max_temp_c_shift_1,station_min_temp_c_shift_1,cum_rain_prior_24_wks_shift_1,avg_max_temp_prior_22_wks_shift_1,year_shift_2,yearcount_shift_2,weekofyear_shift_2,station_max_temp_c_shift_2,station_min_temp_c_shift_2,cum_rain_prior_24_wks_shift_2,avg_max_temp_prior_22_wks_shift_2,year_shift_3,yearcount_shift_3,weekofyear_shift_3,station_max_temp_c_shift_3,station_min_temp_c_shift_3,cum_rain_prior_24_wks_shift_3,avg_max_temp_prior_22_wks_shift_3,year_shift_4,yearcount_shift_4,weekofyear_shift_4,station_max_temp_c_shift_4,station_min_temp_c_shift_4,cum_rain_prior_24_wks_shift_4,avg_max_temp_prior_22_wks_shift_4
64,1992,1,8,33.9,21.7,787.9449999999997,31.120454545454546,1992,1,8,33.9,21.7,787.9449999999997,31.120454545454546,1992.0,1.0,7.0,32.2,20.0,853.8449999999997,31.09318181818181,1992.0,1.0,6.0,30.6,20.0,909.0449999999997,31.17045454545454,1992.0,1.0,5.0,28.9,20.0,960.9249999999997,31.34318181818181,1992.0,1.0,4.0,30.6,20.0,960.9249999999997,31.49318181818181
65,1992,1,9,29.4,21.7,754.3849999999996,30.96590909090909,1992,1,9,29.4,21.7,754.3849999999996,30.96590909090909,1992.0,1.0,8.0,33.9,21.7,787.9449999999997,31.120454545454546,1992.0,1.0,7.0,32.2,20.0,853.8449999999997,31.09318181818181,1992.0,1.0,6.0,30.6,20.0,909.0449999999997,31.17045454545454,1992.0,1.0,5.0,28.9,20.0,960.9249999999997,31.34318181818181
66,1992,1,10,31.1,20.6,724.8549999999997,30.888636363636365,1992,1,10,31.1,20.6,724.8549999999997,30.888636363636365,1992.0,1.0,9.0,29.4,21.7,754.3849999999996,30.96590909090909,1992.0,1.0,8.0,33.9,21.7,787.9449999999997,31.120454545454546,1992.0,1.0,7.0,32.2,20.0,853.8449999999997,31.09318181818181,1992.0,1.0,6.0,30.6,20.0,909.0449999999997,31.17045454545454
67,1992,1,11,31.7,21.7,674.5249999999999,30.888636363636365,1992,1,11,31.7,21.7,674.5249999999999,30.888636363636365,1992.0,1.0,10.0,31.1,20.6,724.8549999999997,30.888636363636365,1992.0,1.0,9.0,29.4,21.7,754.3849999999996,30.96590909090909,1992.0,1.0,8.0,33.9,21.7,787.9449999999997,31.120454545454546,1992.0,1.0,7.0,32.2,20.0,853.8449999999997,31.09318181818181
68,1992,1,12,31.1,21.7,642.8449999999998,30.76136363636364,1992,1,12,31.1,21.7,642.8449999999998,30.76136363636364,1992.0,1.0,11.0,31.7,21.7,674.5249999999999,30.888636363636365,1992.0,1.0,10.0,31.1,20.6,724.8549999999997,30.888636363636365,1992.0,1.0,9.0,29.4,21.7,754.3849999999996,30.96590909090909,1992.0,1.0,8.0,33.9,21.7,787.9449999999997,31.120454545454546
69,1992,1,13,32.2,22.2,610.7449999999999,30.73409090909092,1992,1,13,32.2,22.2,610.7449999999999,30.73409090909092,1992.0,1.0,12.0,31.1,21.7,642.8449999999998,30.76136363636364,1992.0,1.0,11.0,31.7,21.7,674.5249999999999,30.888636363636365,1992.0,1.0,10.0,31.1,20.6,724.8549999999997,30.888636363636365,1992.0,1.0,9.0,29.4,21.7,754.3849999999996,30.96590909090909
70,1992,1,14,31.1,21.7,729.7249999999998,30.6568181818182,1992,1,14,31.1,21.7,729.7249999999998,30.6568181818182,1992.0,1.0,13.0,32.2,22.2,610.7449999999999,30.73409090909092,1992.0,1.0,12.0,31.1,21.7,642.8449999999998,30.76136363636364,1992.0,1.0,11.0,31.7,21.7,674.5249999999999,30.888636363636365,1992.0,1.0,10.0,31.1,20.6,724.8549999999997,30.888636363636365
71,1992,1,15,32.8,21.7,722.6949999999998,30.68409090909092,1992,1,15,32.8,21.7,722.6949999999998,30.68409090909092,1992.0,1.0,14.0,31.1,21.7,729.7249999999998,30.6568181818182,1992.0,1.0,13.0,32.2,22.2,610.7449999999999,30.73409090909092,1992.0,1.0,12.0,31.1,21.7,642.8449999999998,30.76136363636364,1992.0,1.0,11.0,31.7,21.7,674.5249999999999,30.888636363636365
72,1992,1,16,31.7,22.8,733.1949999999998,30.71136363636365,1992,1,16,31.7,22.8,733.1949999999998,30.71136363636365,1992.0,1.0,15.0,32.8,21.7,722.6949999999998,30.68409090909092,1992.0,1.0,14.0,31.1,21.7,729.7249999999998,30.6568181818182,1992.0,1.0,13.0,32.2,22.2,610.7449999999999,30.73409090909092,1992.0,1.0,12.0,31.1,21.7,642.8449999999998,30.76136363636364
73,1992,1,17,31.7,22.2,726.435,30.78863636363637,1992,1,17,31.7,22.2,726.435,30.78863636363637,1992.0,1.0,16.0,31.7,22.8,733.1949999999998,30.71136363636365,1992.0,1.0,15.0,32.8,21.7,722.6949999999998,30.68409090909092,1992.0,1.0,14.0,31.1,21.7,729.7249999999998,30.6568181818182,1992.0,1.0,13.0,32.2,22.2,610.7449999999999,30.73409090909092
74,1992,2,18,33.9,23.3,647.7049999999998,30.9659090909091,1992,2,18,33.9,23.3,647.7049999999998,30.9659090909091,1992.0,1.0,17.0,31.7,22.2,726.435,30.78863636363637,1992.0,1.0,16.0,31.7,22.8,733.1949999999998,30.71136363636365,1992.0,1.0,15.0,32.8,21.7,722.6949999999998,30.68409090909092,1992.0,1.0,14.0,31.1,21.7,729.7249999999998,30.6568181818182
75,1992,2,19,33.9,22.2,661.6249999999999,31.1159090909091,1992,2,19,33.9,22.2,661.6249999999999,31.1159090909091,1992.0,2.0,18.0,33.9,23.3,647.7049999999998,30.9659090909091,1992.0,1.0,17.0,31.7,22.2,726.435,30.78863636363637,1992.0,1.0,16.0,31.7,22.8,733.1949999999998,30.71136363636365,1992.0,1.0,15.0,32.8,21.7,722.6949999999998,30.68409090909092
76,1992,2,20,31.1,22.8,629.2249999999998,31.19318181818183,1992,2,20,31.1,22.8,629.2249999999998,31.19318181818183,1992.0,2.0,19.0,33.9,22.2,661.6249999999999,31.1159090909091,1992.0,2.0,18.0,33.9,23.3,647.7049999999998,30.9659090909091,1992.0,1.0,17.0,31.7,22.2,726.435,30.78863636363637,1992.0,1.0,16.0,31.7,22.8,733.1949999999998,30.71136363636365
77,1992,2,21,32.8,23.3,701.0749999999998,31.370454545454553,1992,2,21,32.8,23.3,701.0749999999998,31.370454545454553,1992.0,2.0,20.0,31.1,22.8,629.2249999999998,31.19318181818183,1992.0,2.0,19.0,33.9,22.2,661.6249999999999,31.1159090909091,1992.0,2.0,18.0,33.9,23.3,647.7049999999998,30.9659090909091,1992.0,1.0,17.0,31.7,22.2,726.435,30.78863636363637
78,1992,2,22,31.7,23.9,887.3249999999998,31.52500000000001,1992,2,22,31.7,23.9,887.3249999999998,31.52500000000001,1992.0,2.0,21.0,32.8,23.3,701.0749999999998,31.370454545454553,1992.0,2.0,20.0,31.1,22.8,629.2249999999998,31.19318181818183,1992.0,2.0,19.0,33.9,22.2,661.6249999999999,31.1159090909091,1992.0,2.0,18.0,33.9,23.3,647.7049999999998,30.9659090909091
79,1992,2,23,31.7,22.8,929.565,31.62727272727274,1992,2,23,31.7,22.8,929.565,31.62727272727274,1992.0,2.0,22.0,31.7,23.9,887.3249999999998,31.52500000000001,1992.0,2.0,21.0,32.8,23.3,701.0749999999998,31.370454545454553,1992.0,2.0,20.0,31.1,22.8,629.2249999999998,31.19318181818183,1992.0,2.0,19.0,33.9,22.2,661.6249999999999,31.1159090909091
80,1992,2,24,32.8,24.4,972.775,31.727272727272734,1992,2,24,32.8,24.4,972.775,31.727272727272734,1992.0,2.0,23.0,31.7,22.8,929.565,31.62727272727274,1992.0,2.0,22.0,31.7,23.9,887.3249999999998,31.52500000000001,1992.0,2.0,21.0,32.8,23.3,701.0749999999998,31.370454545454553,1992.0,2.0,20.0,31.1,22.8,629.2249999999998,31.19318181818183
81,1992,2,25,32.8,24.4,924.42,31.804545454545465,1992,2,25,32.8,24.4,924.42,31.804545454545465,1992.0,2.0,24.0,32.8,24.4,972.775,31.727272727272734,1992.0,2.0,23.0,31.7,22.8,929.565,31.62727272727274,1992.0,2.0,22.0,31.7,23.9,887.3249999999998,31.52500000000001,1992.0,2.0,21.0,32.8,23.3,701.0749999999998,31.370454545454553
82,1992,2,26,32.8,23.9,776.5300000000002,31.90454545454546,1992,2,26,32.8,23.9,776.5300000000002,31.90454545454546,1992.0,2.0,25.0,32.8,24.4,924.42,31.804545454545465,1992.0,2.0,24.0,32.8,24.4,972.775,31.727272727272734,1992.0,2.0,23.0,31.7,22.8,929.565,31.62727272727274,1992.0,2.0,22.0,31.7,23.9,887.3249999999998,31.52500000000001
83,1992,2,27,33.3,25.6,784.1500000000002,32.10454545454546,1992,2,27,33.3,25.6,784.1500000000002,32.10454545454546,1992.0,2.0,26.0,32.8,23.9,776.5300000000002,31.90454545454546,1992.0,2.0,25.0,32.8,24.4,924.42,31.804545454545465,1992.0,2.0,24.0,32.8,24.4,972.775,31.727272727272734,1992.0,2.0,23.0,31.7,22.8,929.565,31.62727272727274
84,1992,2,28,32.8,24.4,786.0100000000001,32.20454545454545,1992,2,28,32.8,24.4,786.0100000000001,32.20454545454545,1992.0,2.0,27.0,33.3,25.6,784.1500000000002,32.10454545454546,1992.0,2.0,26.0,32.8,23.9,776.5300000000002,31.90454545454546,1992.0,2.0,25.0,32.8,24.4,924.42,31.804545454545465,1992.0,2.0,24.0,32.8,24.4,972.775,31.727272727272734
85,1992,2,29,31.7,23.9,880.1500000000002,32.18181818181818,1992,2,29,31.7,23.9,880.1500000000002,32.18181818181818,1992.0,2.0,28.0,32.8,24.4,786.0100000000001,32.20454545454545,1992.0,2.0,27.0,33.3,25.6,784.1500000000002,32.10454545454546,1992.0,2.0,26.0,32.8,23.9,776.5300000000002,31.90454545454546,1992.0,2.0,25.0,32.8,24.4,924.42,31.804545454545465
86,1992,2,30,31.7,23.3,913.66,32.081818181818186,1992,2,30,31.7,23.3,913.66,32.081818181818186,1992.0,2.0,29.0,31.7,23.9,880.1500000000002,32.18181818181818,1992.0,2.0,28.0,32.8,24.4,786.0100000000001,32.20454545454545,1992.0,2.0,27.0,33.3,25.6,784.1500000000002,32.10454545454546,1992.0,2.0,26.0,32.8,23.9,776.5300000000002,31.90454545454546
87,1992,2,31,32.2,22.8,944.78,32.20909090909092,1992,2,31,32.2,22.8,944.78,32.20909090909092,1992.0,2.0,30.0,31.7,23.3,913.66,32.081818181818186,1992.0,2.0,29.0,31.7,23.9,880.1500000000002,32.18181818181818,1992.0,2.0,28.0,32.8,24.4,786.0100000000001,32.20454545454545,1992.0,2.0,27.0,33.3,25.6,784.1500000000002,32.10454545454546
88,1992,2,32,31.7,23.3,1004.0,32.23636363636364,1992,2,32,31.7,23.3,1004.0,32.23636363636364,1992.0,2.0,31.0,32.2,22.8,944.78,32.20909090909092,1992.0,2.0,30.0,31.7,23.3,913.66,32.081818181818186,1992.0,2.0,29.0,31.7,23.9,880.1500000000002,32.18181818181818,1992.0,2.0,28.0,32.8,24.4,786.0100000000001,32.20454545454545
89,1992,2,33,31.7,22.8,1069.5500000000004,32.23636363636364,1992,2,33,31.7,22.8,1069.5500000000004,32.23636363636364,1992.0,2.0,32.0,31.7,23.3,1004.0,32.23636363636364,1992.0,2.0,31.0,32.2,22.8,944.78,32.20909090909092,1992.0,2.0,30.0,31.7,23.3,913.66,32.081818181818186,1992.0,2.0,29.0,31.7,23.9,880.1500000000002,32.18181818181818
90,1992,2,34,33.9,24.4,1137.7700000000002,32.36363636363637,1992,2,34,33.9,24.4,1137.7700000000002,32.36363636363637,1992.0,2.0,33.0,31.7,22.8,1069.5500000000004,32.23636363636364,1992.0,2.0,32.0,31.7,23.3,1004.0,32.23636363636364,1992.0,2.0,31.0,32.2,22.8,944.78,32.20909090909092,1992.0,2.0,30.0,31.7,23.3,913.66,32.081818181818186
91,1992,2,35,32.2,23.9,1142.2500000000002,32.36363636363637,1992,2,35,32.2,23.9,1142.2500000000002,32.36363636363637,1992.0,2.0,34.0,33.9,24.4,1137.7700000000002,32.36363636363637,1992.0,2.0,33.0,31.7,22.8,1069.5500000000004,32.23636363636364,1992.0,2.0,32.0,31.7,23.3,1004.0,32.23636363636364,1992.0,2.0,31.0,32.2,22.8,944.78,32.20909090909092
92,1992,2,36,34.4,24.4,1203.8000000000004,32.513636363636365,1992,2,36,34.4,24.4,1203.8000000000004,32.513636363636365,1992.0,2.0,35.0,32.2,23.9,1142.2500000000002,32.36363636363637,1992.0,2.0,34.0,33.9,24.4,1137.7700000000002,32.36363636363637,1992.0,2.0,33.0,31.7,22.8,1069.5500000000004,32.23636363636364,1992.0,2.0,32.0,31.7,23.3,1004.0,32.23636363636364
93,1992,2,37,32.2,23.9,1225.14,32.48636363636364,1992,2,37,32.2,23.9,1225.14,32.48636363636364,1992.0,2.0,36.0,34.4,24.4,1203.8000000000004,32.513636363636365,1992.0,2.0,35.0,32.2,23.9,1142.2500000000002,32.36363636363637,1992.0,2.0,34.0,33.9,24.4,1137.7700000000002,32.36363636363637,1992.0,2.0,33.0,31.7,22.8,1069.5500000000004,32.23636363636364
94,1992,2,38,32.8,23.9,1144.19,32.53636363636364,1992,2,38,32.8,23.9,1144.19,32.53636363636364,1992.0,2.0,37.0,32.2,23.9,1225.14,32.48636363636364,1992.0,2.0,36.0,34.4,24.4,1203.8000000000004,32.513636363636365,1992.0,2.0,35.0,32.2,23.9,1142.2500000000002,32.36363636363637,1992.0,2.0,34.0,33.9,24.4,1137.7700000000002,32.36363636363637
95,1992,2,39,32.8,23.3,1196.53,32.58636363636364,1992,2,39,32.8,23.3,1196.53,32.58636363636364,1992.0,2.0,38.0,32.8,23.9,1144.19,32.53636363636364,1992.0,2.0,37.0,32.2,23.9,1225.14,32.48636363636364,1992.0,2.0,36.0,34.4,24.4,1203.8000000000004,32.513636363636365,1992.0,2.0,35.0,32.2,23.9,1142.2500000000002,32.36363636363637
96,1992,2,40,33.3,23.3,1211.12,32.559090909090905,1992,2,40,33.3,23.3,1211.12,32.559090909090905,1992.0,2.0,39.0,32.8,23.3,1196.53,32.58636363636364,1992.0,2.0,38.0,32.8,23.9,1144.19,32.53636363636364,1992.0,2.0,37.0,32.2,23.9,1225.14,32.48636363636364,1992.0,2.0,36.0,34.4,24.4,1203.8000000000004,32.513636363636365
97,1992,2,41,35.0,23.9,1198.06,32.60909090909091,1992,2,41,35.0,23.9,1198.06,32.60909090909091,1992.0,2.0,40.0,33.3,23.3,1211.12,32.559090909090905,1992.0,2.0,39.0,32.8,23.3,1196.53,32.58636363636364,1992.0,2.0,38.0,32.8,23.9,1144.19,32.53636363636364,1992.0,2.0,37.0,32.2,23.9,1225.14,32.48636363636364
98,1992,2,42,33.3,25.0,1217.01,32.709090909090904,1992,2,42,33.3,25.0,1217.01,32.709090909090904,1992.0,2.0,41.0,35.0,23.9,1198.06,32.60909090909091,1992.0,2.0,40.0,33.3,23.3,1211.12,32.559090909090905,1992.0,2.0,39.0,32.8,23.3,1196.53,32.58636363636364,1992.0,2.0,38.0,32.8,23.9,1144.19,32.53636363636364
99,1992,2,43,32.8,23.9,1215.27,32.709090909090904,1992,2,43,32.8,23.9,1215.27,32.709090909090904,1992.0,2.0,42.0,33.3,25.0,1217.01,32.709090909090904,1992.0,2.0,41.0,35.0,23.9,1198.06,32.60909090909091,1992.0,2.0,40.0,33.3,23.3,1211.12,32.559090909090905,1992.0,2.0,39.0,32.8,23.3,1196.53,32.58636363636364
100,1992,2,44,33.3,23.9,1292.91,32.78181818181817,1992,2,44,33.3,23.9,1292.91,32.78181818181817,1992.0,2.0,43.0,32.8,23.9,1215.27,32.709090909090904,1992.0,2.0,42.0,33.3,25.0,1217.01,32.709090909090904,1992.0,2.0,41.0,35.0,23.9,1198.06,32.60909090909091,1992.0,2.0,40.0,33.3,23.3,1211.12,32.559090909090905
101,1992,2,45,33.3,22.2,1285.06,32.854545454545445,1992,2,45,33.3,22.2,1285.06,32.854545454545445,1992.0,2.0,44.0,33.3,23.9,1292.91,32.78181818181817,1992.0,2.0,43.0,32.8,23.9,1215.27,32.709090909090904,1992.0,2.0,42.0,33.3,25.0,1217.01,32.709090909090904,1992.0,2.0,41.0,35.0,23.9,1198.06,32.60909090909091
102,1992,2,46,31.7,22.8,1138.87,32.80454545454545,1992,2,46,31.7,22.8,1138.87,32.80454545454545,1992.0,2.0,45.0,33.3,22.2,1285.06,32.854545454545445,1992.0,2.0,44.0,33.3,23.9,1292.91,32.78181818181817,1992.0,2.0,43.0,32.8,23.9,1215.27,32.709090909090904,1992.0,2.0,42.0,33.3,25.0,1217.01,32.709090909090904
103,1992,2,47,31.1,22.2,1140.07,32.72727272727272,1992,2,47,31.1,22.2,1140.07,32.72727272727272,1992.0,2.0,46.0,31.7,22.8,1138.87,32.80454545454545,1992.0,2.0,45.0,33.3,22.2,1285.06,32.854545454545445,1992.0,2.0,44.0,33.3,23.9,1292.91,32.78181818181817,1992.0,2.0,43.0,32.8,23.9,1215.27,32.709090909090904
104,1992,2,48,32.8,23.3,1144.28,32.72727272727272,1992,2,48,32.8,23.3,1144.28,32.72727272727272,1992.0,2.0,47.0,31.1,22.2,1140.07,32.72727272727272,1992.0,2.0,46.0,31.7,22.8,1138.87,32.80454545454545,1992.0,2.0,45.0,33.3,22.2,1285.06,32.854545454545445,1992.0,2.0,44.0,33.3,23.9,1292.91,32.78181818181817
105,1992,2,49,31.1,22.2,1145.94,32.627272727272725,1992,2,49,31.1,22.2,1145.94,32.627272727272725,1992.0,2.0,48.0,32.8,23.3,1144.28,32.72727272727272,1992.0,2.0,47.0,31.1,22.2,1140.07,32.72727272727272,1992.0,2.0,46.0,31.7,22.8,1138.87,32.80454545454545,1992.0,2.0,45.0,33.3,22.2,1285.06,32.854545454545445
106,1992,2,50,31.1,22.2,1179.26,32.550000000000004,1992,2,50,31.1,22.2,1179.26,32.550000000000004,1992.0,2.0,49.0,31.1,22.2,1145.94,32.627272727272725,1992.0,2.0,48.0,32.8,23.3,1144.28,32.72727272727272,1992.0,2.0,47.0,31.1,22.2,1140.07,32.72727272727272,1992.0,2.0,46.0,31.7,22.8,1138.87,32.80454545454545
107,1992,2,51,32.2,21.7,1168.52,32.57272727272727,1992,2,51,32.2,21.7,1168.52,32.57272727272727,1992.0,2.0,50.0,31.1,22.2,1179.26,32.550000000000004,1992.0,2.0,49.0,31.1,22.2,1145.94,32.627272727272725,1992.0,2.0,48.0,32.8,23.3,1144.28,32.72727272727272,1992.0,2.0,47.0,31.1,22.2,1140.07,32.72727272727272
108,1992,2,52,29.4,21.7,1166.66,32.46818181818182,1992,2,52,29.4,21.7,1166.66,32.46818181818182,1992.0,2.0,51.0,32.2,21.7,1168.52,32.57272727272727,1992.0,2.0,50.0,31.1,22.2,1179.26,32.550000000000004,1992.0,2.0,49.0,31.1,22.2,1145.94,32.627272727272725,1992.0,2.0,48.0,32.8,23.3,1144.28,32.72727272727272
109,1993,2,53,30.0,21.7,1095.915,32.36818181818182,1993,2,53,30.0,21.7,1095.915,32.36818181818182,1992.0,2.0,52.0,29.4,21.7,1166.66,32.46818181818182,1992.0,2.0,51.0,32.2,21.7,1168.52,32.57272727272727,1992.0,2.0,50.0,31.1,22.2,1179.26,32.550000000000004,1992.0,2.0,49.0,31.1,22.2,1145.94,32.627272727272725
110,1993,2,1,30.6,21.7,1109.195,32.31818181818181,1993,2,1,30.6,21.7,1109.195,32.31818181818181,1993.0,2.0,53.0,30.0,21.7,1095.915,32.36818181818182,1992.0,2.0,52.0,29.4,21.7,1166.66,32.46818181818182,1992.0,2.0,51.0,32.2,21.7,1168.52,32.57272727272727,1992.0,2.0,50.0,31.1,22.2,1179.26,32.550000000000004
111,1993,2,2,28.3,20.6,1078.075,32.16363636363636,1993,2,2,28.3,20.6,1078.075,32.16363636363636,1993.0,2.0,1.0,30.6,21.7,1109.195,32.31818181818181,1993.0,2.0,53.0,30.0,21.7,1095.915,32.36818181818182,1992.0,2.0,52.0,29.4,21.7,1166.66,32.46818181818182,1992.0,2.0,51.0,32.2,21.7,1168.52,32.57272727272727
112,1993,2,3,30.0,20.0,1018.855,31.98636363636363,1993,2,3,30.0,20.0,1018.855,31.98636363636363,1993.0,2.0,2.0,28.3,20.6,1078.075,32.16363636363636,1993.0,2.0,1.0,30.6,21.7,1109.195,32.31818181818181,1993.0,2.0,53.0,30.0,21.7,1095.915,32.36818181818182,1992.0,2.0,52.0,29.4,21.7,1166.66,32.46818181818182
113,1993,2,4,28.9,20.0,953.305,31.836363636363625,1993,2,4,28.9,20.0,953.305,31.836363636363625,1993.0,2.0,3.0,30.0,20.0,1018.855,31.98636363636363,1993.0,2.0,2.0,28.3,20.6,1078.075,32.16363636363636,1993.0,2.0,1.0,30.6,21.7,1109.195,32.31818181818181,1993.0,2.0,53.0,30.0,21.7,1095.915,32.36818181818182
114,1993,2,5,31.7,19.4,961.055,31.713636363636354,1993,2,5,31.7,19.4,961.055,31.713636363636354,1993.0,2.0,4.0,28.9,20.0,953.305,31.836363636363625,1993.0,2.0,3.0,30.0,20.0,1018.855,31.98636363636363,1993.0,2.0,2.0,28.3,20.6,1078.075,32.16363636363636,1993.0,2.0,1.0,30.6,21.7,1109.195,32.31818181818181
115,1993,2,6,30.0,20.6,933.355,31.613636363636356,1993,2,6,30.0,20.6,933.355,31.613636363636356,1993.0,2.0,5.0,31.7,19.4,961.055,31.713636363636354,1993.0,2.0,4.0,28.9,20.0,953.305,31.836363636363625,1993.0,2.0,3.0,30.0,20.0,1018.855,31.98636363636363,1993.0,2.0,2.0,28.3,20.6,1078.075,32.16363636363636
116,1993,2,7,31.7,20.6,886.5150000000001,31.56363636363636,1993,2,7,31.7,20.6,886.5150000000001,31.56363636363636,1993.0,2.0,6.0,30.0,20.6,933.355,31.613636363636356,1993.0,2.0,5.0,31.7,19.4,961.055,31.713636363636354,1993.0,2.0,4.0,28.9,20.0,953.305,31.836363636363625,1993.0,2.0,3.0,30.0,20.0,1018.855,31.98636363636363
117,1993,2,8,32.2,20.6,865.1750000000002,31.536363636363635,1993,2,8,32.2,20.6,865.1750000000002,31.536363636363635,1993.0,2.0,7.0,31.7,20.6,886.5150000000001,31.56363636363636,1993.0,2.0,6.0,30.0,20.6,933.355,31.613636363636356,1993.0,2.0,5.0,31.7,19.4,961.055,31.713636363636354,1993.0,2.0,4.0,28.9,20.0,953.305,31.836363636363625
118,1993,2,9,30.0,21.1,823.855,31.38636363636364,1993,2,9,30.0,21.1,823.855,31.38636363636364,1993.0,2.0,8.0,32.2,20.6,865.1750000000002,31.536363636363635,1993.0,2.0,7.0,31.7,20.6,886.5150000000001,31.56363636363636,1993.0,2.0,6.0,30.0,20.6,933.355,31.613636363636356,1993.0,2.0,5.0,31.7,19.4,961.055,31.713636363636354
119,1993,2,10,29.4,19.4,728.3050000000002,31.13181818181818,1993,2,10,29.4,19.4,728.3050000000002,31.13181818181818,1993.0,2.0,9.0,30.0,21.1,823.855,31.38636363636364,1993.0,2.0,8.0,32.2,20.6,865.1750000000002,31.536363636363635,1993.0,2.0,7.0,31.7,20.6,886.5150000000001,31.56363636363636,1993.0,2.0,6.0,30.0,20.6,933.355,31.613636363636356
120,1993,2,11,33.3,21.1,640.285,31.13181818181818,1993,2,11,33.3,21.1,640.285,31.13181818181818,1993.0,2.0,10.0,29.4,19.4,728.3050000000002,31.13181818181818,1993.0,2.0,9.0,30.0,21.1,823.855,31.38636363636364,1993.0,2.0,8.0,32.2,20.6,865.1750000000002,31.536363636363635,1993.0,2.0,7.0,31.7,20.6,886.5150000000001,31.56363636363636
121,1993,2,12,31.1,20.6,644.185,31.05454545454546,1993,2,12,31.1,20.6,644.185,31.05454545454546,1993.0,2.0,11.0,33.3,21.1,640.285,31.13181818181818,1993.0,2.0,10.0,29.4,19.4,728.3050000000002,31.13181818181818,1993.0,2.0,9.0,30.0,21.1,823.855,31.38636363636364,1993.0,2.0,8.0,32.2,20.6,865.1750000000002,31.536363636363635
122,1993,2,13,32.8,22.2,625.2349999999999,31.031818181818185,1993,2,13,32.8,22.2,625.2349999999999,31.031818181818185,1993.0,2.0,12.0,31.1,20.6,644.185,31.05454545454546,1993.0,2.0,11.0,33.3,21.1,640.285,31.13181818181818,1993.0,2.0,10.0,29.4,19.4,728.3050000000002,31.13181818181818,1993.0,2.0,9.0,30.0,21.1,823.855,31.38636363636364
123,1993,2,14,32.8,21.1,620.545,31.00909090909091,1993,2,14,32.8,21.1,620.545,31.00909090909091,1993.0,2.0,13.0,32.8,22.2,625.2349999999999,31.031818181818185,1993.0,2.0,12.0,31.1,20.6,644.185,31.05454545454546,1993.0,2.0,11.0,33.3,21.1,640.285,31.13181818181818,1993.0,2.0,10.0,29.4,19.4,728.3050000000002,31.13181818181818
124,1993,2,15,33.3,22.2,559.7049999999998,31.08181818181818,1993,2,15,33.3,22.2,559.7049999999998,31.08181818181818,1993.0,2.0,14.0,32.8,21.1,620.545,31.00909090909091,1993.0,2.0,13.0,32.8,22.2,625.2349999999999,31.031818181818185,1993.0,2.0,12.0,31.1,20.6,644.185,31.05454545454546,1993.0,2.0,11.0,33.3,21.1,640.285,31.13181818181818
125,1993,2,16,31.1,21.7,610.555,31.08181818181818,1993,2,16,31.1,21.7,610.555,31.08181818181818,1993.0,2.0,15.0,33.3,22.2,559.7049999999998,31.08181818181818,1993.0,2.0,14.0,32.8,21.1,620.545,31.00909090909091,1993.0,2.0,13.0,32.8,22.2,625.2349999999999,31.031818181818185,1993.0,2.0,12.0,31.1,20.6,644.185,31.05454545454546
126,1993,2,17,32.8,22.2,603.845,31.08181818181818,1993,2,17,32.8,22.2,603.845,31.08181818181818,1993.0,2.0,16.0,31.1,21.7,610.555,31.08181818181818,1993.0,2.0,15.0,33.3,22.2,559.7049999999998,31.08181818181818,1993.0,2.0,14.0,32.8,21.1,620.545,31.00909090909091,1993.0,2.0,13.0,32.8,22.2,625.2349999999999,31.031818181818185
127,1993,3,18,32.2,22.2,597.7550000000001,31.13181818181818,1993,3,18,32.2,22.2,597.7550000000001,31.13181818181818,1993.0,2.0,17.0,32.8,22.2,603.845,31.08181818181818,1993.0,2.0,16.0,31.1,21.7,610.555,31.08181818181818,1993.0,2.0,15.0,33.3,22.2,559.7049999999998,31.08181818181818,1993.0,2.0,14.0,32.8,21.1,620.545,31.00909090909091
128,1993,3,19,31.1,22.8,585.2350000000001,31.13181818181818,1993,3,19,31.1,22.8,585.2350000000001,31.13181818181818,1993.0,3.0,18.0,32.2,22.2,597.7550000000001,31.13181818181818,1993.0,2.0,17.0,32.8,22.2,603.845,31.08181818181818,1993.0,2.0,16.0,31.1,21.7,610.555,31.08181818181818,1993.0,2.0,15.0,33.3,22.2,559.7049999999998,31.08181818181818
129,1993,3,20,33.9,23.3,546.3450000000001,31.209090909090904,1993,3,20,33.9,23.3,546.3450000000001,31.209090909090904,1993.0,3.0,19.0,31.1,22.8,585.2350000000001,31.13181818181818,1993.0,3.0,18.0,32.2,22.2,597.7550000000001,31.13181818181818,1993.0,2.0,17.0,32.8,22.2,603.845,31.08181818181818,1993.0,2.0,16.0,31.1,21.7,610.555,31.08181818181818
